Carrier,Title,State,Zip code,Hiring radius miles,Multi zip codes,Job Details,Pay Details,Equipment Details,Key Disqualifiers,Requirements
TA Dedicated,Norfolk Southern - Altoona/Max Meadows,PA,16601,75,N/A,"Category, Details

Job Description, Dedicated account hauling locomotive parts; combination of drop & hook and tailgating (moving freight to rear).

Freight Type, Dry Van (53’ Swing Door)

Driver Type, Company Driver (Solo)

Home Time, Weekly

Home Time Duration, Fri afternoon/evening through Sun evening (34-hour reset)

Dedicated Account?, Yes

Avg Weekly Miles, ""2,400""

No Touch Freight, No

Driver Load / Unload, Yes (Tailgating required: moving freight to tail for unloading)","Category, Details

Average Weekly Pay, ""$1,300 – $1,450 (Excludes tailgate pay)""

CPM Range, Not Specified (Activity based)

Stop Pay, $14 per stop (Starts at 1st stop)

Short Haul Pay, N/A

Bonuses, ""$500 New Hire Transition Bonus (2nd paycheck); $3,000 Referral Bonus""

Training Pay, Orientation Pay ($500 / $250 per day)

Accessorial Pay, ""$10 per tailgate; Delay Pay ($17/hr after 60 min); Breakdown ($17/hr)""

Holiday Pay, Holiday pay added to activity pay (Mandatory except Christmas)","Category, Details

Equipment Type, 2022 or newer Kenworth/Freightliner Tandem Sleepers

Transmission Type, Automatics (65 MPH)

Engine, Not Specified

Camera Orientation, ""Outward Facing, Event Only (Front/Driver/Event tagged in system)""

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 6 Months (Recent)

Endorsements, Hazmat Required

Residency, Within 75 miles of Altoona; PA

Shift / Schedule, Sunday night – Friday night

Work Days, Sun–Fri (Holidays mandatory)

Hiring Area, ""MD, PA, WV (Route: PA, OH, VA)"""
,,,,,,,,,,
CR England,Christopher Ranch Teams,CA,95020,50,N/A,"Category, Details

Job Description, Dedicated Team account running expedited refrigerated freight from Gilroy; CA to distribution centers in IL; MI; OH; NJ; MA; GA; and FL.

Freight Type, Reefer (53')

Driver Type, Company Team (Matched or True Teams)

Home Time, Weekly / Bi-Weekly

Home Time Duration, 34-hour reset (Home weekly if time management permits; otherwise every 2-3 weeks)

Dedicated Account?, Yes

Avg Weekly Miles, ""4,900""

No Touch Freight, Yes

Driver Load / Unload, No (Live load/unload)","Category, Details

Average Weekly Pay, ""$1,877 – $2,259 (Per Driver)""

CPM Range, $0.26 – $0.37 (Experience-based per driver)

Stop Pay, Not Specified

Short Haul Pay, N/A

Bonuses, Unlimited Cash Referral Program; PTO & Bonus Incentives

Training Pay, Paid minimum wage for actual orientation hours

Accessorial Pay, N/A

Holiday Pay, Not Specified","Category, Details

Equipment Type, Tandem-Axle Sleepers

Transmission Type, Automatics

Engine, Not Specified

Camera Orientation, Front Facing; Event Only

Bunks, Yes (Team Sleeper)","Category, Details

SAP Drivers, No

Teams Accepted, Yes (Required)

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Within 50 miles of Colton; CA or Gilroy; CA area

Shift / Schedule, Expedited Team freight; round trip routes

Work Days, Varies (Weekly load outs)

Hiring Area, California"
,,,,,,,,,,
CR England,Autoliv Teams,UT,84404,150,N/A,"Category, Details

Job Description, Dedicated team account hauling preloaded dry vans from Ogden; UT to IN; TN; and TX with return loads.

Freight Type, Dry Van (Drop & Hook)

Driver Type, Company Team (Will match solo drivers)

Home Time, Weekly

Home Time Duration, 34-hour reset (Typically resets Sunday night)

Dedicated Account?, Yes

Avg Weekly Miles, ""6,000"" (Team miles)

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""$2,150 – $2,562 (Per Driver)""

CPM Range, $0.28 – $0.395 (Experience-based per driver)

Stop Pay, N/A (Drop & Hook)

Short Haul Pay, N/A

Bonuses, Unlimited Cash Referral Program; PTO & Bonus Incentives

Training Pay, Paid minimum wage for actual orientation hours

Accessorial Pay, N/A (Ready loads; no wait time)

Holiday Pay, Not Specified","Category, Details

Equipment Type, Tandem-Axle Sleepers (Cannot be taken home)

Transmission Type, Automatics

Engine, Not Specified

Camera Orientation, Front Facing; Event Only

Bunks, Yes (Team Sleeper)","Category, Details

SAP Drivers, No

Teams Accepted, Yes (Required)

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Drivers MUST live within 50 miles of each other

Shift / Schedule, Consistent weekly schedule; typically starts Tuesday

Work Days, Varies (Reset Sunday night common)

Hiring Area, ""UT, ID, IN, MS, TX"""
,,,,,,,,,,
Swift,"Intermodal - Hutchins, TX Regional",TX,75172,50,N/A,"Category, Details

Job Description, Regional intermodal dedicated account running high-mileage lanes from Wilmer to Paris; Abilene; and Georgetown.

Freight Type, Container (Intermodal)

Driver Type, Company Driver (Solo)

Home Time, Weekly

Home Time Duration, 34-hour reset (Requires sleeping in truck as needed to maximize clock)

Dedicated Account?, Yes (DED-INT)

Avg Weekly Miles, ""2,100""

No Touch Freight, Yes

Driver Load / Unload, No (Mix of Live load/unload; Preload; Drop & Hook)","Category, Details

Average Weekly Pay, ""$1,300""

CPM Range, Not Specified (Mileage-based)

Stop Pay, No Stop Pay

Short Haul Pay, N/A

Bonuses, Driver Ranking Bonus (Safety/Performance/Tenure); Military/Debt-Free Tuition programs

Training Pay, Orientation Pay: $300 (If hired)

Accessorial Pay, Consistent weekly paycheck; Benefits after 30 days

Holiday Pay, As needed","Category, Details

Equipment Type, Intermodal Tractors

Transmission Type, Automatics & Manuals

Engine, Not Specified

Camera Orientation, ""Front Facing, Event Only""

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months (Min) / 6 Months (Needs Sheet)

Endorsements, None required

Residency, Within 50 miles of Wilmer; TX (75172)

Shift / Schedule, Rotation; Weekend and Holiday work required

Work Days, Full clock (Run until hours are managed)

Hiring Area, Wilmer; TX"
,,,,,,,,,,
US Xpress,I-35 Fleet,TX,75241,50,N/A,"Category, Details

Job Description, Regional OTR fleet running primarily along the I-35 corridor through TX; OK; and KS.

Freight Type, Dry Van / Reefer

Driver Type, Company Driver (Solo)

Home Time, Bi-Weekly

Home Time Duration, 2 weeks out / 2 days home

Dedicated Account?, Yes (I-35 Fleet)

Avg Weekly Miles, ""1,800 – 2,000""

No Touch Freight, Yes

Driver Load / Unload, No (50–60% Drop & Hook; 40–50% Live Unload)","Category, Details

Average Weekly Pay, ""$1,000 – $1,300 Gross""

CPM Range, Not Specified (Experience-based)

Stop Pay, Not Specified

Short Haul Pay, N/A (Avg haul 300 miles)

Bonuses, Performance Bonus: Up to 3 CPM (Safety/Mileage/Productivity)

Training Pay, Paid Orientation (3 Days)

Accessorial Pay, ""Detention ($12.50/hr after 2 hrs); Layover/Breakdown ($100/day)""

Holiday Pay, Not Specified","Category, Details

Equipment Type, 2021+ Freightliner Cascadia or Kenworth

Transmission Type, Automatics

Engine, Not Specified

Camera Orientation, ""Front Facing, Event Only""

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Dallas domicile preferred

Shift / Schedule, Regional OTR; steady weekly miles

Work Days, Varies (2 weeks out)

Hiring Area, ""TX, OK"""
,,,,,,,,,,
US Xpress,I-40 Tour Fleet,TX,75241,50,N/A,"Category, Details

Job Description, Regional OTR fleet running primarily along the I-40 corridor and Southern states; avoids Northeast traffic.

Freight Type, Dry Van / Reefer

Driver Type, Company Driver (Solo)

Home Time, Bi-Weekly

Home Time Duration, 2 weeks out / 2 days home

Dedicated Account?, Yes (I-40 Tour)

Avg Weekly Miles, ""1,800""

No Touch Freight, Yes

Driver Load / Unload, No (50–60% Drop & Hook; 40–50% Live Unload)","Category, Details

Average Weekly Pay, ""$1,000 – $1,200 Gross""

CPM Range, Not Specified (Experience-based)

Stop Pay, Not Specified

Short Haul Pay, N/A (Avg haul 300 miles)

Bonuses, Performance Bonus: Up to 3 CPM (Safety/Mileage/Productivity)

Training Pay, Paid Orientation (3 Days)

Accessorial Pay, ""Detention ($12.50/hr after 2 hrs); Layover/Breakdown ($100/day)""

Holiday Pay, Not Specified","Category, Details

Equipment Type, 2021+ Freightliner Cascadia or Kenworth

Transmission Type, Automatics

Engine, Not Specified

Camera Orientation, ""Front Facing, Event Only""

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Dallas domicile preferred

Shift / Schedule, OTR along South/Southwest lanes

Work Days, Varies (2 weeks out)

Hiring Area, ""TX, OK"""
,,,,,,,,,,
TA Dedicated,"Watts - Franklin, NH Solo",NH,3235,100,N/A,"Category, Details

Job Description, Dedicated account with no set lanes; primarily Franklin; NH to Groveport; OH or AL/TN runs with broker backhauls.

Freight Type, Dry Van (53')

Driver Type, Company Driver (Solo)

Home Time, Weekly

Home Time Duration, 34-hour reset (Out 3-5 days for OH runs; 6-7 days for AL/TN runs)

Dedicated Account?, Yes

Avg Weekly Miles, ""1,700 – 2,800""

No Touch Freight, Yes (99%)

Driver Load / Unload, No (Drop & Hook and Live Unload)","Category, Details

Average Weekly Pay, ""$1,325 Gross""

CPM Range, $0.55 per mile

Stop Pay, $20.50 per stop

Short Haul Pay, N/A

Bonuses, ""$500 New Hire Transition Bonus (2nd paycheck); $3,000 Referral Bonus""

Training Pay, Orientation Pay: $500 ($250/day)

Accessorial Pay, ""Delay Pay ($17/hr after 1.5 hrs); Hourly Pay ($18/hr)""

Holiday Pay, Not Specified","Category, Details

Equipment Type, 2022-23 Kenworth T680 / Freightliner Cascadia

Transmission Type, Automatics (65 MPH)

Engine, Not Specified

Camera Orientation, ""Front Facing, Driver Facing, Event Only""

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 6 Months (Recent)

Endorsements, Not Specified

Residency, Within 100 miles of Franklin; NH (Must park at Watts DC)

Shift / Schedule, Variable departures; 3-24 hour advance notice for loads

Work Days, Varies (Rotation for AL/TN Friday departures)

Hiring Area, ""CT, MA, ME, NH, NY, RI, VT"""
,,,,,,,,,,
TA Dedicated,"Watts - Sparks, NV Solo",NV,89431,70,N/A,"Category, Details

Job Description, Dedicated account with variable runs including Sparks to Groveport; OH (via Woodland; CA or AZ) with broker backhauls.

Freight Type, Dry Van (53')

Driver Type, Company Driver (Solo)

Home Time, Weekly / Bi-Weekly

Home Time Duration, 4–10 days out / 34-hour reset (Mandatory 34-hour reset in OH before return)

Dedicated Account?, Yes

Avg Weekly Miles, ""2,397 – 2,894""

No Touch Freight, Yes (99%)

Driver Load / Unload, No (Drop & Hook and Live Unload)","Category, Details

Average Weekly Pay, ""$1,325 Gross""

CPM Range, $0.55 per mile

Stop Pay, $20.50 per stop

Short Haul Pay, N/A

Bonuses, ""$500 New Hire Transition Bonus (2nd paycheck); $3,000 Referral Bonus""

Training Pay, Orientation Pay: $500 ($250/day)

Accessorial Pay, ""Delay Pay ($17/hr after 1.5 hrs); Hourly Pay ($18/hr)""

Holiday Pay, Not Specified","Category, Details

Equipment Type, 2022-23 Kenworth T680 / Freightliner Cascadia

Transmission Type, Automatics (65 MPH)

Engine, Not Specified

Camera Orientation, ""Front Facing, Driver Facing, Event Only""

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 6 Months (Recent)

Endorsements, Not Specified

Residency, Within 70 miles of Sparks; NV (Must park at Sparks DC)

Shift / Schedule, Variable departures; 8–24 hour advance notice for loads

Work Days, Varies (4–5.5 day runs typical)

Hiring Area, ""CA, NV"""
,,,,,,,,,,
TA Dedicated,3M Team - IL,IL,60115,60,N/A,"Category, Details

Job Description, Dedicated team account hauling 3M outbound freight from DeKalb; IL and Forest City; IA to TX; PA; and NJ.

Freight Type, Dry Van / Heater Trailers (99% No-Touch)

Driver Type, Company Team (Solo and True Teams)

Home Time, Bi-Weekly / Tri-Weekly

Home Time Duration, 2 weeks out / 2–3 days home (TX drivers: 3 weeks out)

Dedicated Account?, Yes

Avg Weekly Miles, ""6,000"" (Team miles)

No Touch Freight, Yes

Driver Load / Unload, No (Drop & Hook)","Category, Details

Average Weekly Pay, ""$2,280 per driver ($1,600 Weekly Minimum)""

CPM Range, $0.35 – $0.41 (Based on Hazmat and tenure)

Stop Pay, Not Specified

Short Haul Pay, N/A

Bonuses, ""$500 Transition Bonus; $3,000 Referral Bonus""

Training Pay, Orientation Pay: $500 ($250/day)

Accessorial Pay, Hourly: $20/hr

Holiday Pay, Not Specified","Category, Details

Equipment Type, Late-model tractors with Heater/Dry Van trailers

Transmission Type, Automatics (65 MPH)

Engine, Not Specified

Camera Orientation, ""Front Facing, Driver Facing, Event Only""

Bunks, Yes (Team Sleeper)","Category, Details

SAP Drivers, No

Teams Accepted, Yes (Required)

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 6 Months (3 months verifiable Team exp in last 3 years)

Endorsements, Hazmat Required (within 120 days; reimbursed)

Residency, Within 60 miles of DeKalb; IL

Shift / Schedule, Picks up Mon–Fri; Day and Night driving required

Work Days, Varies (Minimum 2 weeks out)

Hiring Area, ""IL, IA, TX, PA, NJ"""
,,,,,,,,,,
US Xpress,"FD Maquoketa, IA",IA,52060,50,N/A,"Category, Details

Job Description, Dedicated Family Dollar account delivering to retail stores; involves night driving and early morning deliveries.

Freight Type, Dry Van (100% Live Unload)

Driver Type, Company Driver (Solo)

Home Time, Weekly

Home Time Duration, 34-hour reset (Not guaranteed on weekends)

Dedicated Account?, Yes (Family Dollar)

Avg Weekly Miles, ""~1,550""

No Touch Freight, No

Driver Load / Unload, Yes (100% box-by-box unload using rollers)","Category, Details

Average Weekly Pay, ""$1,720 (Based on 2 loads/week)""

CPM Range, $0.71 per mile

Stop Pay, $20 per stop (3–5 stops per route)

Short Haul Pay, N/A

Bonuses, $50 per backhaul; Performance Bonus up to 3 CPM

Training Pay, Ride-along training: $150 per day (min 1 week)

Accessorial Pay, ""$275 per unload (2 unloads per week avg)""

Holiday Pay, Holidays may be required","Category, Details

Equipment Type, Internationals; Freightliners; or Kenworths

Transmission Type, Automatics

Engine, Not Specified

Camera Orientation, ""Front Facing, Event Only""

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months (Cannot hire from Knight within 6 months)

Endorsements, Not Specified

Residency, Must have secure parking (Gated/Personal property) for truck & trailer

Shift / Schedule, Early morning deliveries; Night driving required

Work Days, Varies (Nights and weekends required)

Hiring Area, ""IA, IL, KS, MO, OK, AR"""
,,,,,,,,,,
Hogan,Dollar Tree - Cleveland,OH,43334,75,N/A,"Category, Details

Job Description, Dedicated Dollar Tree account delivering to OH; MI; IN; KY; PA; WV; MD; NY; and VT.

Freight Type, Dry Van (53')

Driver Type, Company Driver (Solo)

Home Time, Weekly

Home Time Duration, 34–48 hour reset (Weekends off not guaranteed)

Dedicated Account?, Yes (Dollar Tree)

Avg Weekly Miles, Not Specified

No Touch Freight, No

Driver Load / Unload, Yes (Each piece hand-unloaded onto roller racks)","Category, Details

Average Weekly Pay, ""$1,980 – $2,040 ($103k–$106k W-2)""

CPM Range, $1.39 – $1.43 (Based on experience)

Stop Pay, $10 per stop (Safe Stop Program pays quarterly)

Short Haul Pay, N/A

Bonuses, Referral Program; Holiday Pay ($80 after 90 days)

Training Pay, $240 – $280 per day (2-week program)

Accessorial Pay, $1,400 Weekly Guarantee for first 60 days

Holiday Pay, $80.00 (After first 90 days)","Category, Details

Equipment Type, Freightliners and Internationals (TAS/TADC)

Transmission Type, Both (Manual and Automatic)

Engine, Not Specified

Camera Orientation, ""Front, Driver Facing, Event Only""

Bunks, Yes (TAS Sleeper)","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 6 Months

Endorsements, Not Specified

Residency, Within 75 miles of Damascus; OH

Shift / Schedule, 3–4 loads per week; routes start Sun/Mon

Work Days, Varies (7-day operations)

Hiring Area, ""OH, MI, IN, KY, PA, WV, MD, NY, VT"""
